361.0,10780
361.0,10904
361.0,11020
361.0,11749
361.0,12402
361.0,14306
361.0,14444
361.0,14572
361.0,14868
361.0,15015
361.0,15139
361.0,15659
361.0,16049
361.0,16318
361.0,16390
361.0,16662
361.0,17215
361.0,187883
361.0,21777
361.0,21834
361.0,22203
361.0,28537
361.0,32226
361.0,35495
361.0,36625
361.0,37099
361.0,43384
361.05,12600
361.05,26238
361.05,26886
361.05,35379
361.0,53733
361.0,5529
361.0,6207
361.0,6768
361.0,69173
361.0,69690
361.0,70998
361.0,71503
361.0,72109
361.0,8154
361.0,8233
361.0,8413
361.0,8907
361.0,92297
361.0,9659
361.1,10097
361.1,10304
361.1,11051
361.1,11072
361.1,11803
361.1,11964
361.1,12112
361.1,12961
361.1,13509
361.1,13985
361.1,140179
361.1,14022
361.1,20634
361.1,21338
361.1,23782
361.1,4756
361.15,10073
361.15,10110
361.15,10228
361.15,10509
361.15,10577
361.15,10758
361.15,10762
361.15,10940
361.15,10981
361.15,11065
361.15,11126
361.15,11228
361.15,11613
361.15,11986
361.15,12037
361.15,12337
361.15,12441
361.15,13153
361.15,14722
361.15,15089
361.15,15762
361.15,15858
361.15,17778
361.15,22191
361.15,241740
361.15,24297
361.15,27729
361.15,27930
361.15,29060
361.15,29358
361.15,30102
361.15,39158
361.15,41927
361.15,43919
361.15,45393
361.15,6943
361.15,7436
361.15,7545
361.15,7835
361.15,8841
361.15,9112
361.15,9407
361.15,9461
361.15,9662
361.15,9771
361.1,6165
361.1,6272
361.1,6940
361.1,7204
361.1,7798
361.1,7814
361.1,8280
361.1,8843
361.1,9031
361.1,97487
361.2,10107
361.2,10160
361.2,11306
361.2,11880
361.2,13669
361.2,14801
361.2,16089
361.2,16267
361.2,19306
361.2,21626
361.2,22350
361.25,10004
361.25,10767
361.25,13478
361.25,19558
361.25,41434
361.25,42072
361.25,5074
361.25,5527
361.25,5671
361.25,6647
361.25,71040
361.25,9142
361.2,6193
361.2,8208
361.2,8581
361.2,8702
361.2,9016
361.2,9727
361.2,9915
361.3,14279
361.3,14517
361.3,29710
361.3,4854
361.35,16910
361.35,17512
361.35,19902
361.35,23982
361.3,5571
361.35,7676
361.3,6453
361.3,6487
361.3,7084
361.3,7140
361.3,8406
361.3,9916
361.4,10928
361.4,15356
361.4,15901
361.4,176610
361.4,19177
361.4,19495
361.45,11095
361.45,269751
361.45,9186
361.4,6317
361.5,21466
361.5,42843
361.5,43665
361.55,3798
361.55,6946
361.6,24055
361.65,34653
361.65,6913
361.6,5751
361.6,8235
361.75,224600
361.75,29445
361.75,39192
361.75,64134
361.7,62258
361.8,18871
361.8,40858
361.85,33816
361.9,100775
361.9,18716
361.9,21557
361.95,308474
361.9,64294
361.9,88794
362.0,168498
362.0,17524
362.0,20773
362.05,28255
362.1,202211
362.1,39482
362.1,51382
362.2,165836
362.2,71286
362.5,34353
362.55,13369
362.6,6405
362.8,33643
362.8,56511
362.95,17007
362.95,75136
362.9,9488
363.15,158836
363.25,64113
363.35,64609
363.5,148528
363.65,154361
363.6,572539
363.7,30416
364.4,108878
364.65,173414
365.3,194197
365.35,133466
365.3,90393
365.4,11989
365.45,23426
365.7,35985
365.75,22996
365.85,39674
366.05,24554
366.1,23351
366.15,116810
366.3,29386
366.3,8088
366.4,10617
366.45,36585
366.45,8103
366.65,21347
366.7,34742
366.7,52653
366.7,8569
366.8,14736
366.8,9177
366.9,13654
366.9,15615
366.95,17575
366.95,25651
366.95,38842
366.9,5871
367.0,17154
367.0,20417
367.0,22525
367.0,30165
367.05,172200
367.0,8783
367.0,9091
367.1,15189
367.25,9627
367.35,54252
367.4,20241
367.55,57270
367.75,30404
367.8,12968
367.8,15727
367.8,74029
367.95,115848
367.9,54120
368.0,11370
368.0,180581
368.05,10414
368.05,16301
368.05,8528
368.1,12923
368.1,16366
368.1,16385
368.1,19987
368.15,10553
368.15,9972
368.1,75478
368.1,9966
368.2,13277
368.2,4453
368.25,11451
368.25,18558
368.25,4031
368.2,79086
368.3,34586
368.3,42387
368.35,13074
368.35,13703
368.35,16050
368.35,4170
368.3,74949
368.4,15218
368.4,19984
368.45,12609
368.45,3831
368.45,4839
368.45,5227
368.45,6795
368.45,9027
368.45,9658
368.4,8030
368.5,10276
368.5,10928
368.5,10942
368.5,12571
368.5,12579
368.5,24665
368.5,27699
368.5,3779
368.5,4335
368.5,4464
368.55,13397
368.55,15179
368.55,35184
368.55,6440
368.5,6471
368.5,8892
368.6,10011
368.6,10970
368.6,16315
368.6,17285
368.6,30060
368.6,3555
368.6,3885
368.6,4427
368.65,11420
368.65,14637
368.65,40217
368.65,41623
368.6,5678
368.6,5899
368.7,11417
368.7,17503
368.7,28332
368.7,46285
368.75,16913
368.75,66113
368.75,7340
368.75,9540
368.7,6575
368.8,16061
368.8,37452
368.8,4653
368.8,48685
368.85,23340
368.85,40370
368.85,5686
368.85,6989
368.9,11154
368.9,21860
368.9,3588
368.9,3999
368.9,4734
368.95,10069
368.9,52006
368.95,5987
368.95,6467
368.9,8567
369.0,18026
369.0,45831
369.05,26652
369.05,27474
369.0,56250
369.0,75653
369.0,7713
369.0,9924
369.1,11424
369.1,11668
369.1,21053
369.1,23755
369.1,26229
369.1,29504
369.1,39114
369.1,4198
369.15,14602
369.15,24758
369.15,27173
369.15,41209
369.15,46377
369.2,20407
369.2,23817
369.2,27333
369.2,30369
369.25,22615
369.25,22831
369.25,23077
369.25,26102
369.3,16956
369.3,23892
369.3,26478
369.3,28094
369.35,15990
369.35,23742
369.35,27739
369.35,38498
369.35,9166
369.3,8674
369.4,34324
369.4,37190
369.45,19287
369.45,21791
369.45,28506
369.45,28952
369.45,35986
369.45,45413
369.45,56021
369.45,6064
369.45,73991
369.5,11277
369.5,17932
369.5,22786
369.5,25567
369.5,28570
369.55,22144
369.55,23909
369.55,29327
369.55,40915
369.55,4159
369.55,5165
369.55,5260
369.55,7940
369.55,99641
369.5,6858
369.6,19965
369.6,35994
369.6,43296
369.65,167381
369.65,34390
369.65,41733
369.65,9865
369.6,7095
369.7,10899
369.7,16180
369.7,22093
369.7,23034
369.7,23484
369.7,26851
369.7,27576
369.7,4222
369.75,5630
369.75,62096
369.7,7108
369.7,9813
369.8,12239
369.8,29016
369.8,36256
369.85,10452
369.85,12419
369.85,16223
369.85,46539
369.85,77008
369.85,81598
369.85,9479
369.8,8215
369.9,13900
369.9,14752
369.9,20913
369.95,4622
370.0,10554
370.0,139264
370.0,21483
370.0,26545
370.0,42127
370.05,11403
370.05,14265
370.05,36501
370.05,45368
370.1,13045
370.1,13880
370.1,28016
370.15,24836
370.15,4040
370.1,70766
370.1,8093
370.2,18998
370.2,24192
370.2,25164
370.2,35215
370.25,10054
370.25,14073
370.3,11159
370.3,13558
370.3,16652
370.3,18986
370.3,46892
370.35,16376
370.35,24651
370.35,34487
370.4,37342
370.45,15966
370.45,41106
370.45,72665
370.45,9947
370.4,7679
370.4,8784
370.5,26856
370.55,14391
370.55,18586
370.5,5204
370.55,6536
370.5,7689
370.5,8659
370.6,30317
370.65,12369
370.65,23256
370.65,5579
370.65,7248
370.65,7966
370.6,67780
370.7,14355
370.7,21006
370.7,23134
370.75,17768
370.7,52442
370.75,37881
370.75,67331
370.75,7291
370.75,9198
370.75,9828
370.75,9855
370.7,7172
370.8,12637
370.8,13187
370.8,14302
370.8,15229
370.8,15482
370.8,21562
370.85,10589
370.85,23517
370.85,40472
370.8,5551
370.85,64518
370.8,5679
370.85,7829
370.85,7890
370.85,8504
370.8,77618
370.8,85874
370.8,9888
370.9,14798
370.9,30838
370.9,33812
370.9,39783
370.95,12124
370.95,20064
370.95,24879
370.95,31513
370.95,33237
370.95,39430
370.95,73421
371.0,12348
371.0,12602
371.0,14780
371.0,150212
371.0,15981
371.0,21396
371.0,21843
371.0,23188
371.0,23466
371.0,25999
371.0,26554
371.0,26786
371.0,28671
371.0,36342
371.0,42299
371.0,42646
371.0,44191
371.0,44368
371.0,48989
371.05,12552
371.05,13522
371.05,14287
371.05,16392
371.05,17216
371.05,20428
371.05,21587
371.05,31829
371.05,33878
371.05,39095
371.05,91583
371.0,6493
371.1,25560
371.1,36832
371.15,11184
371.15,24684
371.15,27043
371.1,53358
371.15,49948
371.15,95237
371.2,10813
371.2,14284
371.2,17048
371.2,19721
371.2,19875
371.2,50746
371.25,12494
371.25,14617
371.25,22323
371.25,25369
371.25,50134
371.25,56396
371.3,23982
371.3,3804
371.3,4265
371.3,46814
371.35,12276
371.35,6532
371.3,6541
371.3,98128
371.4,12078
371.45,11036
371.45,18341
371.45,20388
371.45,28529
371.45,31326
371.4,6398
371.4,7290
371.4,9809
371.5,14005
371.5,14904
371.5,16264
371.5,16342
371.5,17567
371.5,18792
371.5,23498
371.5,38688
371.55,15046
371.55,23218
371.55,61389
371.55,7837
371.5,63588
371.5,65210
371.5,72217
371.6,106124
371.6,20243
371.6,31790
371.6,33747
371.6,35930
371.6,48510
371.65,13325
371.65,14185
371.65,25428
371.65,29282
371.65,37075
371.65,39579
371.7,123477
371.7,16535
371.7,18627
371.7,29158
371.75,10992
371.75,11716
371.75,12692
371.75,63222
371.75,67406
371.75,8264
371.75,91827
371.8,11681
371.8,18389
371.8,22538
371.85,10402
371.85,12755
371.85,15551
371.85,16794
371.85,16976
371.85,1900853
371.85,33453
371.85,41890
371.85,50708
371.85,87143
371.85,8867
371.8,63698
371.9,120787
371.9,13341
371.9,15201
371.9,17004
371.9,19468
371.9,21328
371.9,4747
371.9,4993
371.95,11262
371.95,26883
371.95,27818
371.95,31691
371.95,42557
371.9,5536
371.95,60756
371.95,7574
371.95,8967
372.0,11572
372.0,13161
372.0,13482
372.0,15421
372.0,18533
372.0,19073
372.0,21749
372.0,24748
372.0,41655
372.0,45379
372.05,76276
372.05,7678
372.05,9737
372.0,6376
372.0,66200
372.0,7141
372.0,89331
372.1,12338
372.1,13127
372.1,14396
372.1,26462
372.1,26689
372.1,30464
372.15,12469
372.15,12523
372.15,14376
372.15,160815
372.15,16762
372.15,34891
372.15,6195
372.15,6816
372.1,8570
372.2,11466
372.2,26889
372.2,49374
372.25,10037
372.25,13767
372.25,19265
372.25,33131
372.25,6088
372.25,9727
372.2,7096
372.3,11267
372.3,192422
372.3,21678
372.3,44826
372.35,10095
372.35,11280
372.35,12178
372.35,34669
372.35,5814
372.35,70006
372.35,7283
372.3,7644
372.4,10217
372.4,14063
372.4,14812
372.4,34874
372.45,21474
372.45,32246
372.45,35161
372.45,4493
372.45,45128
372.45,47539
372.45,5007
372.45,57103
372.45,60512
372.45,6376
372.45,9058
372.4,9536
372.4,9618
372.5,16237
372.5,20998
372.5,30497
372.55,38995
372.55,8227
372.55,9825
372.5,6794
372.5,7391
372.6,17573
372.6,35528
372.65,16345
372.65,17854
372.65,19235
372.65,21880
372.6,5563
372.65,61136
372.65,6516
372.65,7853
372.6,65858
372.6,6852
372.6,7355
372.6,8523
372.7,100135
372.7,10329
372.7,31104
372.7,33272
372.75,12758
372.75,18906
372.75,34463
372.75,43216
372.75,5621
372.7,8247
372.7,9152
372.8,12079
372.8,26616
372.8,34761
372.8,4892
372.85,12602
372.85,13597
372.85,46612
372.85,5633
372.85,66292
372.85,6655
372.85,7056
372.8,93668
372.9,10721
372.9,27794
372.9,31171
372.9,42526
372.95,100497
372.95,138694
372.95,145380
372.95,14625
372.95,15906
372.95,17087
372.95,17687
372.95,24060
372.95,36305
372.95,39816
372.95,42579
372.95,48320
372.95,5857
372.95,7373
372.95,8018
372.95,81547
372.95,87439
372.95,88192
372.95,90399
372.9,6769
373.0,11063
373.0,116544
373.0,118734
373.0,122157
373.0,124352
373.0,12776
373.0,130089
373.0,13173
373.0,13586
373.0,13594
373.0,13767
373.0,15784
373.0,20129
373.0,20488
373.0,22030
373.0,23108
373.0,25415
373.0,26419
373.0,26599
373.0,30962
373.0,31490
373.0,32698
373.0,35909
373.0,36054
373.0,36123
373.0,36413
373.0,37439
373.0,38237
373.0,42302
373.0,48115
373.0,49093
373.0,49304
373.05,13882
373.05,165795
373.05,165903
373.05,19370
373.05,21567
373.05,21988
373.05,22338
373.05,23525
373.05,25733
373.05,27345
373.05,297423
373.05,31964
373.05,32971
373.05,37327
373.05,38056
373.0,54015
373.05,40853
373.05,68138
373.05,68198
373.05,7601
373.05,86740
373.05,92773
373.05,94335
373.05,97177
373.0,65587
373.0,66480
373.0,73437
373.0,83264
373.0,86864
373.0,87150
373.0,94500
373.0,9581
373.0,96196
373.0,98189
373.1,10215
373.1,112518
373.1,11486
373.1,12993
373.1,18544
373.1,18669
373.1,30301
373.1,31817
373.1,32098
373.1,32543
373.1,38145
373.1,39704
373.15,121309
373.15,122195
373.15,12942
373.15,23785
373.15,25543
373.15,28169
373.15,295190
373.15,30636
373.15,32459
373.15,36700
373.15,38194
373.15,61598
373.15,7571
373.15,7916
373.1,71807
373.1,8070
373.1,8681
373.1,9016
373.2,16315
373.2,18231
373.2,27683
373.2,30714
373.2,32758
373.25,11516
373.25,12135
373.25,13532
373.25,15836
373.25,21949
373.25,24073
373.2,5344
373.25,36730
373.2,53901
373.25,40559
373.25,49442
373.25,7584
373.25,7637
373.25,9882
373.2,71353
373.2,9152
373.3,117999
373.3,14729
373.3,16948
373.3,21367
373.3,23002
373.3,28361
373.3,32338
373.3,34763
373.3,3627
373.3,3760
373.3,4669
373.35,17406
373.35,175201
373.35,23210
373.35,39440
373.35,50416
373.35,5612
373.35,5906
373.35,6359
373.35,6983
373.35,7511
373.35,85720
373.35,90849
373.35,9591
373.3,5990
373.3,6954
373.3,7162
373.3,7393
373.4,10789
373.4,11777
373.4,12028
373.4,29953
373.45,13799
373.45,16813
373.45,18733
373.45,28884
373.45,38563
373.4,5388
373.45,5782
373.45,5906
373.45,59710
373.45,6590
373.45,6838
373.45,6879
373.4,6397
373.4,6613
373.5,101194
373.5,10481
373.5,11421
373.5,20816
373.5,298004
373.5,47305
373.55,11075
373.55,11613
373.55,12766
373.55,13267
373.55,15965
373.55,17816
373.55,30900
373.55,31918
373.55,4266
373.55,4954
373.5,6035
373.5,7570
373.5,8516
373.5,9173
373.6,10013
373.6,115147
373.6,119356
373.6,20301
373.65,10585
373.65,12048
373.65,206186
373.65,28506
373.65,38468
373.65,7856
373.6,6879
373.6,7324
373.7,10055
373.7,18312
373.7,22670
373.7,26625
373.7,28180
373.7,4362
373.75,10314
373.75,11761
373.75,14203
373.75,17193
373.75,28306
373.75,29873
373.75,5966
373.75,6211
373.75,9013
373.7,6102
373.7,6472
373.7,8445
373.7,9597
373.8,13703
373.8,15033
373.8,15391
373.8,17947
373.8,20637
373.8,31106
373.8,345231
373.8,39083
373.8,49136
373.85,11172
373.85,11178
373.85,113663
373.85,14059
373.85,14552
373.85,26632
373.85,31015
373.85,43478
373.85,4402
373.85,6036
373.85,7247
373.8,6335
373.8,6382
373.8,9417
373.9,10989
373.9,11087
373.9,11570
373.9,15510
373.9,15918
373.9,16361
373.9,28943
373.9,30423
373.9,44991
373.95,114426
373.95,14157
373.95,15817
373.95,19474
373.95,2638
373.95,29195
373.95,29917
373.95,37164
373.95,49600
373.95,5210
373.95,5504
373.95,7257
373.95,7482
373.95,9104
373.9,6560
373.9,7341
374.0,10283
374.0,10648
374.0,11351
374.0,11741
374.0,12019
374.0,13870
374.0,13890
374.0,14972
374.0,19355
374.0,21379
374.0,37267
374.05,10729
374.05,11698
374.05,119585
374.05,29067
374.05,29892
374.05,35556
374.0,53650
374.05,40766
374.05,51698
374.05,5710
374.0,55880
374.0,559435
374.05,8986
374.0,61149
374.0,6654
374.0,70321
374.0,7145
374.0,7624
374.0,9206
374.1,10638
374.1,15045
374.1,16782
374.1,19506
374.1,24502
374.1,27799
374.1,4846
374.15,19225
374.15,26969
374.15,28825
374.15,33001
374.1,5404
374.15,46131
374.15,7530
374.15,8159
374.15,8467
374.15,85297
374.1,72612
374.1,8669
374.2,13312
374.2,15774
374.25,141945
374.25,14211
374.25,14397
374.25,15722
374.25,30237
374.25,36253
374.25,6964
374.25,7018
374.25,7410
374.25,7967
374.25,9325
374.2,59519
374.2,8768
374.2,9053
374.2,9185
374.3,10162
374.3,111422
374.3,11349
374.3,13719
374.3,241931
374.3,28967
374.3,37867
374.35,11328
374.3,51479
374.35,21281
374.35,25461
374.35,5795
374.35,5987
374.35,6486
374.35,6581
374.3,59933
374.3,8204
374.3,9426
374.4,10688
374.4,12702
374.4,13361
374.4,21372
374.4,2272
374.4,3199
374.4,49645
374.45,17178
374.45,3772
374.45,38022
374.45,43149
374.45,6385
374.45,6477
374.4,7092
374.4,8379
374.4,8525
374.5,10329
374.5,16016
374.5,23232
374.5,27294
374.5,34955
374.5,39548
374.55,14628
374.55,14853
374.55,18113
374.55,4216
374.55,7470
374.6,17458
374.6,19386
374.6,21293
374.6,3765
374.6,40441
374.6,4545
374.6,4652
374.6,4716
374.65,12177
374.65,13329
374.65,138007
374.65,2165
374.6,5227
374.65,23566
374.6,5350
374.6,5418
374.65,4463
374.65,4667
374.65,6596
374.65,9712
374.6,6346
374.6,7152
374.6,98416
374.7,12631
374.7,13252
374.7,15991
374.7,23424
374.7,3142
374.7,42111
374.75,100114
374.75,11089
374.75,15148
374.75,15278
374.75,18168
374.75,22656
374.75,25067
374.75,335269
374.75,41272
374.75,62306
374.75,6349
374.75,9085
374.75,9209
374.7,7641
374.7,9077
374.7,9749
374.8,18082
374.8,18536
374.8,240310
374.8,24246
374.8,25212
374.85,105247
374.85,123747
374.85,13125
374.85,17415
374.85,18868
374.85,22664
374.85,2919
374.85,29555
374.85,30418
374.85,50835
374.85,55371
374.85,6107
374.85,7131
374.85,7670
374.85,9224
374.85,9506
374.8,6556
374.8,67679
374.8,7064
374.8,7194
374.8,7351
374.8,9143
374.9,10264
374.9,10847
374.9,13050
374.9,13432
374.9,14111
374.9,17657
374.9,22097
374.9,29778
374.9,3227
374.9,38014
374.9,40256
374.95,122227
374.95,16117
374.9,5281
374.95,9309
374.9,6520
374.9,65741
374.9,7832
374.9,7972
374.9,8254
374.9,8641
374.9,9303
374.9,93323
375.0,12106
375.0,15088
375.0,19367
375.0,24594
375.0,24782
375.0,25400
375.0,34300
375.0,37249
375.0,38975
375.0,4953
375.0,49640
375.05,10592
375.05,12959
375.05,13503
375.05,15928
375.05,17961
375.05,34238
375.05,44374
375.05,5825
375.0,58801
375.0,66743
375.0,8129
375.1,10864
375.1,12811
375.1,18818
375.1,27427
375.1,28647
375.1,30794
375.1,3351
375.1,35895
375.1,47088
375.15,11235
375.15,14403
375.15,15472
375.15,188322
375.15,32173
375.15,37841
375.15,8727
375.1,7043
375.1,7126
375.1,7470
375.2,10992
375.2,12187
375.2,22409
375.2,28452
375.2,33012
375.25,12704
375.25,17580
375.25,21821
375.25,35029
375.25,41784
375.25,6303
375.25,6996
375.2,6690
375.3,103961
375.3,10702
375.3,25230
375.3,25558
375.35,14768
375.35,15149
375.35,15716
375.35,18084
375.35,18380
375.35,21013
375.35,2420
375.35,24604
375.35,24929
375.35,29066
375.35,32482
375.35,33418
375.35,4150
375.3,5597
375.35,6716
375.35,7187
375.3,6711
375.4,13266
375.4,13308
375.4,18040
375.4,23756
375.4,29322
375.4,30931
375.4,4474
375.4,4781
375.45,10024
375.45,11418
375.45,22178
375.45,24465
375.45,24597
375.45,44226
375.4,5598
375.45,6249
375.45,65947
375.45,6649
375.45,8047
375.45,9242
375.4,6350
375.4,8959
375.5,10046
375.5,11274
375.5,13815
375.5,15732
375.5,18002
375.5,20781
375.5,21431
375.5,24319
375.5,26602
375.5,32108
375.5,43748
375.5,45758
375.5,4874
375.55,10739
375.55,11325
375.55,12723
375.55,14418
375.55,21360
375.55,22569
375.55,31322
375.5,5493
375.55,6134
375.55,6398
375.5,5750
375.55,8850
375.5,6844
375.5,78727
375.6,10792
375.6,12061
375.6,12659
375.6,14802
375.6,20803
375.6,21090
375.6,21595
375.6,24473
375.6,25154
375.6,26422
375.6,303220
375.6,33597
375.65,14205
375.65,14574
375.65,15544
375.65,26676
375.65,3345
375.65,34218
375.65,55120
375.65,5638
375.65,7396
375.65,7446
375.65,8209
375.65,9960
375.6,65172
375.6,7158
375.6,7648
375.6,81316
375.7,13719
375.7,15090
375.7,18703
375.7,28821
375.7,29713
375.7,30257
375.7,38951
375.75,10347
375.75,16835
375.75,18315
375.75,19051
375.75,21112
375.75,31941
375.75,47238
375.75,5268
375.75,5958
375.75,6384
375.75,6507
375.75,7581
375.75,89276
375.7,6051
375.7,6451
375.7,7568
375.7,7778
375.7,8010
375.7,9256
375.8,101510
375.8,10624
375.8,13009
375.8,21146
375.8,21698
375.8,22929
375.8,23556
375.8,30716
375.8,39669
375.85,16436
375.85,41329
375.85,438340
375.85,4603
375.85,6640
375.85,6923
375.85,7279
375.8,7047
375.8,7617
375.8,7934
375.9,11925
375.9,19431
375.9,20880
375.9,21088
375.9,21311
375.9,23798
375.9,25748
375.95,12704
375.95,14887
375.95,22743
375.95,28360
375.95,30958
375.95,6112
375.95,9194
375.9,6433
375.9,7154
375.9,93901
375.9,9988
376.0,11070
376.0,13639
376.0,14379
376.0,16232
376.0,19937
376.0,20918
376.0,23167
376.0,24469
376.0,24729
376.0,32986
376.0,34778
376.0,35212
376.0,36612
376.0,44551
376.05,11429
376.05,11805
376.05,16519
376.05,171445
376.0,52104
376.05,23401
376.05,30304
376.05,40737
376.05,54536
376.05,5492
376.05,6112
376.05,7075
376.05,7354
376.05,90704
376.05,9452
376.0,6039
376.0,7481
376.0,8451
376.1,14663
376.1,14896
376.1,15662
376.1,16807
376.1,21205
376.1,22051
376.1,22981
376.1,26582
376.1,28900
376.15,11563
376.15,118907
376.15,12678
376.15,22354
376.15,22581
376.15,24287
376.15,26710
376.15,27154
376.15,47053
376.15,5319
376.15,5524
376.1,5607
376.1,7229
376.1,7586
376.1,7618
376.1,8967
376.1,9749
376.2,10083
376.2,11751
376.2,12588
376.2,16771
376.2,173286
376.2,21462
376.2,22520
376.2,23060
376.2,41255
376.2,48825
376.25,12057
376.25,19089
376.25,21510
376.25,28262
376.25,33356
376.25,8621
376.25,9266
376.2,60169
376.2,6200
376.2,6402
376.2,6774
376.2,9414
376.3,11107
376.3,18020
376.3,26324
376.3,30604
376.3,34483
376.3,4606
376.35,12213
376.35,18281
376.35,24528
376.35,28699
376.3,53703
376.35,44631
376.35,46844
376.35,6747
376.35,71497
376.35,76254
376.3,65128
376.3,7668
376.3,99427
376.4,10623
376.4,14670
376.4,15535
376.4,18375
376.4,31685
376.4,40591
376.4,42083
376.45,15033
376.45,19487
376.45,35827
376.45,39953
376.45,6671
376.45,8153
376.45,9521
376.4,8375
376.5,11730
376.5,117993
376.5,12820
376.5,13464
376.5,16828
376.5,16855
376.5,22145
376.5,22778
376.5,23910
376.5,26850
376.5,27061
376.5,27317
376.5,31334
376.5,31574
376.55,11245
376.55,11564
376.55,13056
376.55,15217
376.55,16508
376.55,18342
376.55,35400
376.55,52605
376.55,9312
376.5,81766
376.5,9456
376.6,11277
376.6,12122
376.6,13796
376.6,14264
376.6,14641
376.6,16180
376.6,16422
376.6,16701
376.6,18372
376.6,20356
376.6,24179
376.6,24361
376.6,30602
376.6,35336
376.65,23525
376.65,26335
376.65,28555
376.65,34706
376.65,38730
376.6,57259
376.65,8539
376.65,8977
376.65,96187
376.6,6828
376.6,7697
376.6,9723
376.7,10562
376.7,12721
376.7,33944
376.75,12249
376.75,13076
376.75,15683
376.75,158487
376.7,51893
376.75,36667
376.75,7710
376.75,7803
376.75,79159
376.75,8319
376.75,8745
376.7,67529
376.7,8486
376.7,8970
376.7,9142
376.7,9188
376.8,10928
376.8,13801
376.8,14250
376.8,18098
376.8,24827
376.8,27772
376.8,27985
376.8,29160
376.8,40175
376.85,10397
376.85,13454
376.85,21174
376.85,24880
376.85,26105
376.85,68073
376.85,7116
376.85,7526
376.8,7882
376.8,8220
376.8,8702
376.8,9184
376.9,10648
376.9,17296
376.9,23408
376.9,27914
376.9,30831
376.9,40947
376.95,13251
376.95,2690236
376.95,38972
376.95,52857
376.95,79964
376.95,8152
376.95,8214
376.95,88513
376.95,88825
376.95,9846
376.9,8078
376.9,8862
376.9,9220
377.0,10163
377.0,12080
377.0,12440
377.0,12516
377.0,13405
377.0,14981
377.0,18549
377.0,20095
377.0,20496
377.0,208761
377.0,21692
377.0,22886
377.0,31810
377.0,35372
377.0,37483
377.0,40916
377.05,14293
377.05,19262
377.05,19497
377.05,24122
377.05,25430
377.05,26679
377.05,27590
377.05,8057
377.05,87439
377.0,6154
377.0,6723
377.0,7122
377.0,7485
377.0,7576
377.0,8267
377.0,8930
377.0,89784
377.0,93970
377.0,9446
377.0,9860
377.1,10690
377.1,20614
377.1,22591
377.1,26529
377.1,38458
377.15,15711
377.15,21791
377.15,26805
377.15,29306
377.15,36303
377.15,45120
377.15,52208
377.15,6618
377.15,7367
377.15,7650
377.15,9260
377.15,9314
377.15,9975
377.1,64877
377.1,7528
377.1,8461
377.2,16896
377.2,21054
377.2,27902
377.2,39225
377.2,48703
377.25,11338
377.25,16017
377.25,20580
377.25,22562
377.25,24867
377.25,7269
377.25,7893
377.25,86024
377.25,9245
377.2,59566
377.25,9731
377.2,6385
377.2,8436
377.2,9346
377.2,9406
377.2,9424
377.3,11528
377.3,12312
377.3,28381
377.3,30233
377.3,32639
377.3,43258
377.35,10328
377.35,19952
377.35,26608
377.35,28842
377.35,31322
377.35,8236
377.3,9673
377.3,9884
377.4,10686
377.4,11426
377.4,18767
377.4,29454
377.4,4956
377.45,12036
377.45,22729
377.45,26264
377.45,34760
377.45,35713
377.45,7824
377.45,8888
377.4,6502
377.4,6936
377.4,8755
377.4,9025
377.4,9944
377.5,11992
377.5,19271
377.5,23115
377.5,25667
377.5,36007
377.5,40955
377.5,49646
377.55,11362
377.55,12370
377.55,20095
377.55,23339
377.55,25724
377.55,319804
377.55,7853
377.5,9699
377.6,10865
377.6,14758
377.6,18776
377.6,24510
377.6,25471
377.6,29307
377.6,30506
377.6,32940
377.6,35180
377.65,20826
377.65,22569
377.65,23711
377.65,26954
377.6,56821
377.65,9945
377.6,6644
377.6,70117
377.6,9053
377.6,9283
377.7,19951
377.7,20897
377.7,21350
377.7,24329
377.7,25958
377.7,31435
377.7,37428
377.7,46034
377.75,10398
377.75,11318
377.75,13086
377.75,21782
377.75,22850
377.75,22861
377.75,2610318
377.75,34231
377.75,49026
377.7,6709
377.7,6942
377.7,8256
377.7,9882
377.8,10850
377.8,11193
377.8,17990
377.8,21711
377.8,22075
377.8,22329
377.8,23300
377.8,25621
377.8,41466
377.85,154546
377.85,15963
377.85,16892
377.85,19357
377.85,26321
377.85,28462
377.85,28588
377.85,36517
377.85,39648
377.85,39770
377.85,6845
377.8,58818
377.8,81750
377.9,133479
377.9,15549
377.9,22434
377.9,25800
377.9,36715
377.9,37628
377.9,39345
377.9,43035
377.95,126619
377.95,15143
377.95,18893
377.95,22520
377.95,27470
377.95,28817
377.95,48353
377.95,63286
378.0,10207
378.0,11340
378.0,11752
378.0,119052
378.0,13413
378.0,13434
378.0,17572
378.0,20306
378.0,20882
378.0,21344
378.0,21368
378.0,22204
378.0,23593
378.0,243053
378.0,24696
378.0,25248
378.0,27971
378.0,28477
378.0,29390
378.0,29906
378.0,30622
378.0,31922
378.0,33331
378.0,35700
378.0,37813
378.0,39050
378.0,41220
378.0,43363
378.0,50098
378.05,14142
378.05,16208
378.05,16242
378.05,17035
378.05,17102
378.05,17767
378.05,17995
378.05,18611
378.05,18635
378.05,18913
378.05,19804
378.05,21383
378.05,21894
378.05,22240
378.05,23087
378.05,23377
378.05,23865
378.05,24101
378.05,25337
378.05,26753
378.05,26773
378.05,28116
378.05,28266
378.05,28707
378.05,30996
378.05,31215
378.05,31740
378.05,31935
378.05,31937
